pincode,city,state,active,is_serviceable,cod_allowed,min_order_amount,shipping_fee,cod_fee,free_shipping_threshold,created_at,updated_at,delivery_time,districts,is_returnable,is_exchangeable,return_window_days,exchange_window_days,cod_fees_applicable
136033,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136034,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136035,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136038,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136042,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136043,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136044,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136117,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KAITHAL""]",false,true,0,3,false
136118,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136119,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136128,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136129,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136130,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136131,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136132,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136134,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136135,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136136,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
136156,,HARYANA,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""KURUKSHETRA""]",false,true,0,3,false
140001,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140101,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140102,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140103,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140108,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140109,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140110,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140111,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140112,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140113,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140114,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140115,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140116,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140117,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140118,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140119,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140123,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140124,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140125,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140126,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140127,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140128,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140133,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""RUPNAGAR""]",false,true,0,3,false
140201,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140301,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140306,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140307,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140308,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140401,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATIALA""]",false,true,0,3,false
140402,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATIALA"",""FATEHGARH SAHIB""]",false,true,0,3,false
140405,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
140406,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
140407,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
140408,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
140412,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
140413,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140417,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATIALA""]",false,true,0,3,false
140501,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140506,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140507,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140601,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATIALA"",""S.A.S Nagar""]",false,true,0,3,false
140602,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB"",""PATIALA""]",false,true,0,3,false
140603,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140604,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
140701,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATIALA""]",false,true,0,3,false
140702,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""PATIALA""]",false,true,0,3,false
140802,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
140901,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""S.A.S Nagar""]",false,true,0,3,false
141001,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141002,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141003,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141004,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141006,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141007,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141008,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141010,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141011,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141012,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141013,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141014,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141015,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141016,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141017,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141101,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141102,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141103,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141104,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141105,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141106,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141107,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141108,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141109,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141110,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141112,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141113,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141114,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141115,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141116,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141117,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141118,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141119,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141120,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141121,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141122,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141123,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141125,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141126,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141127,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141201,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141202,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141203,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141204,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141205,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141206,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141401,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141411,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
141412,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141413,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141414,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141415,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141416,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141417,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141418,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141419,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141421,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141422,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
141801,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FATEHGARH SAHIB""]",false,true,0,3,false
142001,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142002,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142003,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142011,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142021,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142022,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142023,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142024,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142025,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142026,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142027,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142028,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142029,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142030,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142031,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142032,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142033,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142034,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142035,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142036,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""LUDHIANA""]",false,true,0,3,false
142037,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142038,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142039,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142040,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142041,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142042,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142043,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142044,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FIROZEPUR""]",false,true,0,3,false
142045,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142046,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142047,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FIROZEPUR""]",false,true,0,3,false
142048,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142049,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142050,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FIROZEPUR""]",false,true,0,3,false
142052,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FIROZEPUR""]",false,true,0,3,false
142053,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142054,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142055,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142056,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142057,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142058,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""MOGA""]",false,true,0,3,false
142060,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""FIROZEPUR""]",false,true,0,3,false
143001,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143002,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143003,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143004,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143005,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143006,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143008,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143009,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143022,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143101,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143102,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143103,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
143105,,PUNJAB,true,true,false,0.00,0.00,0.00,0.00,,2026-03-22 05:53:43.657,7 days,"[""AMRITSAR""]",false,true,0,3,false
